dYear,est,ist,imf_by,em,f107,dst
2024.4587887067396,-13.3,-5.7,-1.6,0.049395,158.58025,-19.0
2024.4589025500911,-9.8,-4.2,-2.0,0.134626,158.58025,-14.0
2024.4590163934427,-7.7,-3.3,-1.7,0.188181,159.64197,-11.0
2024.4591302367942,-8.4,-3.6,1.3,0.343972,159.64197,-12.0
2024.4592440801457,-11.2,-4.8,-0.7,0.092213,159.64197,-16.0
2024.4593579234972,-14.7,-6.3,-0.1,0.000304,159.64197,-21.0
2024.4594717668488,-11.2,-4.8,-1.2,0.076345,159.64197,-16.0
2024.4595856102003,-8.4,-3.6,0.3,0.008644,159.64197,-12.0
2024.4596994535518,-6.3,-2.7,-1.9,0.233005,159.64197,-9.0
2024.4598132969033,-2.1,-0.9,0.2,0.146313,159.64197,-3.0
2024.459927140255,0.7,0.3,-2.3,0.596126,159.64197,1.0
2024.4600409836066,0.7,0.3,-2.2,1.100256,159.64197,1.0
2024.4601548269582,-0.7,-0.3,-0.4,0.648639,159.64197,-1.0
2024.4602686703097,-1.4,-0.6,0.9,0.830494,159.64197,-2.0
2024.4603825136612,-2.8,-1.2,1.3,1.218623,159.64197,-4.0
2024.4604963570127,-1.4,-0.6,2.7,1.98419,159.64197,-2.0
2024.4606102003643,-3.5,-1.5,6.5,2.309053,159.64197,-5.0
2024.4607240437158,0.0,0.0,7.1,2.961916,159.64197,0.0
2024.4608378870673,3.5,1.5,6.9,3.006644,159.64197,5.0
2024.4609517304189,2.1,0.9,5.9,2.640126,159.64197,3.0
2024.4610655737704,0.0,0.0,-0.1,1.516728,159.64197,0.0
2024.4611794171221,-6.3,-2.7,5.7,2.587691,159.64197,-9.0
2024.4612932604737,-12.6,-5.4,4.9,1.138205,159.64197,-18.0
2024.4614071038252,-11.9,-5.1,-4.9,0.539851,159.64197,-17.0
2024.4615209471767,-10.5,-4.5,0.2,0.001648,159.64197,-15.0
2024.4616347905283,-9.8,-4.2,1.9,0.089339,159.64197,-14.0
2024.4617486338798,-2.1,-0.9,0.1,0.000267,160.54321,-3.0
2024.4618624772313,-0.7,-0.3,3.6,0.80037,160.54321,-1.0
2024.4619763205828,-3.5,-1.5,1.4,0.099342,160.54321,-5.0
2024.4620901639344,-4.2,-1.8,3.4,0.682126,160.54321,-6.0
2024.462204007286,-4.9,-2.1,4.2,2.023391,160.54321,-7.0
2024.4623178506374,-11.2,-4.8,2.9,0.651752,160.54321,-16.0
2024.4624316939892,-9.8,-4.2,3.2,1.180364,160.54321,-14.0
2024.4625455373407,-11.2,-4.8,3.0,0.828426,160.54321,-16.0
2024.4626593806922,-9.8,-4.2,2.0,0.402276,160.54321,-14.0
2024.4627732240438,-3.5,-1.5,2.6,0.705451,160.54321,-5.0
2024.4628870673953,-3.5,-1.5,2.5,1.036885,160.54321,-5.0
2024.4630009107468,-2.8,-1.2,2.6,1.149474,160.54321,-4.0
2024.4631147540983,-5.6,-2.4,1.2,1.911186,160.54321,-8.0
2024.4632285974499,-9.1,-3.9,2.1,0.508294,160.54321,-13.0
2024.4633424408014,-11.9,-5.1,1.6,0.259388,160.54321,-17.0
2024.463456284153,-10.5,-4.5,1.1,0.984512,160.54321,-15.0
2024.4635701275045,-10.5,-4.5,0.4,2.107723,160.54321,-15.0
2024.4636839708562,-8.4,-3.6,0.5,0.202723,160.54321,-12.0
2024.4637978142077,-7.7,-3.3,-0.5,0.050506,160.54321,-11.0
2024.4639116575593,-9.1,-3.9,-0.5,0.169553,160.54321,-13.0
2024.4640255009108,-7.7,-3.3,1.5,0.20865,160.54321,-11.0
2024.4641393442623,-5.6,-2.4,-0.3,0.008154,160.54321,-8.0
2024.4642531876138,-2.1,-0.9,1.1,0.098309,160.54321,-3.0
2024.4643670309654,-1.4,-0.6,-0.6,0.227677,160.54321,-2.0
2024.464480874317,1.4,0.6,1.6,0.536915,161.46913,2.0
2024.4645947176684,-2.1,-0.9,1.3,1.19972,161.46913,-3.0
2024.46470856102,-4.2,-1.8,1.4,1.538171,161.46913,-6.0
2024.4648224043715,-11.2,-4.8,2.1,1.470032,161.46913,-16.0
2024.4649362477232,-11.9,-5.1,0.8,0.269988,161.46913,-17.0
2024.4650500910748,-11.2,-4.8,1.0,0.596144,161.46913,-16.0
2024.4651639344263,-10.5,-4.5,1.7,0.3801,161.46913,-15.0
2024.4652777777778,-8.4,-3.6,1.7,0.180461,161.46913,-12.0
2024.4653916211294,-4.2,-1.8,-0.9,0.03609,161.46913,-6.0
2024.4655054644809,0.0,0.0,-0.0,0.0,161.46913,0.0
2024.4656193078324,2.1,0.9,3.1,1.458718,161.46913,3.0
2024.465733151184,1.4,0.6,2.8,1.910884,161.46913,2.0
2024.4658469945355,0.0,0.0,3.3,1.306221,161.46913,0.0
2024.465960837887,-2.8,-1.2,0.2,2.042012,161.46913,-4.0
2024.4660746812385,-6.3,-2.7,1.5,1.116559,161.46913,-9.0
2024.46618852459,-6.3,-2.7,2.0,0.723088,161.46913,-9.0
2024.4663023679418,-8.4,-3.6,2.7,0.936868,161.46913,-12.0
2024.4664162112933,-8.4,-3.6,3.0,0.81,161.46913,-12.0
2024.4665300546449,-9.1,-3.9,2.1,0.239048,161.46913,-13.0
2024.4666438979964,-8.4,-3.6,0.7,0.119549,161.46913,-12.0
2024.466757741348,-8.4,-3.6,0.8,0.030795,161.46913,-12.0
2024.4668715846994,-8.4,-3.6,0.6,0.021092,161.46913,-12.0
2024.466985428051,-6.3,-2.7,-0.2,0.003252,161.46913,-9.0
2024.4670992714025,-4.9,-2.1,0.4,0.605136,161.46913,-7.0
2024.467213114754,-4.9,-2.1,0.8,0.47898,162.46913,-7.0
2024.4673269581056,-3.5,-1.5,0.6,0.863434,162.46913,-5.0
2024.467440801457,-5.6,-2.4,-1.3,0.821003,162.46913,-8.0
2024.4675546448088,-7.0,-3.0,1.0,0.18266,162.46913,-10.0
2024.4676684881604,-4.9,-2.1,0.1,0.000681,162.46913,-7.0
2024.467782331512,-4.2,-1.8,3.0,0.564685,162.46913,-6.0
2024.4678961748634,-2.8,-1.2,2.6,0.507776,162.46913,-4.0
2024.468010018215,-2.8,-1.2,1.6,0.255328,162.46913,-4.0
2024.4681238615665,-2.1,-0.9,1.0,0.138717,162.46913,-3.0
2024.468237704918,-2.1,-0.9,2.5,0.573535,162.46913,-3.0
2024.4683515482695,-2.1,-0.9,1.7,0.463593,162.46913,-3.0
2024.468465391621,-2.8,-1.2,-0.3,0.306903,162.46913,-4.0
2024.4685792349726,-3.5,-1.5,-0.8,1.045507,162.46913,-5.0
2024.4686930783241,-4.9,-2.1,1.1,0.671622,162.46913,-7.0
2024.4688069216759,-6.3,-2.7,-0.3,0.620346,162.46913,-9.0
2024.4689207650274,-5.6,-2.4,-0.0,0.5115,162.46913,-8.0
2024.469034608379,-5.6,-2.4,0.3,0.381339,162.46913,-8.0
2024.4691484517305,-6.3,-2.7,0.5,0.57875,162.46913,-9.0
2024.469262295082,-9.1,-3.9,0.5,0.70404,162.46913,-13.0
2024.4693761384335,-9.1,-3.9,0.7,0.46312,162.46913,-13.0
2024.469489981785,-9.1,-3.9,-0.2,0.072812,162.46913,-13.0
2024.4696038251366,-8.4,-3.6,0.0,0.2664,162.46913,-12.0
2024.469717668488,-9.1,-3.9,0.4,0.020821,162.46913,-13.0
2024.4698315118396,-7.0,-3.0,0.7,0.036685,162.46913,-10.0
2024.4699453551912,0.0,0.0,0.8,0.041454,163.58025,0.0
2024.470059198543,1.4,0.6,0.9,0.026395,163.58025,2.0
2024.4701730418944,-2.1,-0.9,2.4,0.183108,163.58025,-3.0
2024.470286885246,-2.1,-0.9,-0.3,0.005634,163.58025,-3.0
2024.4704007285975,-2.8,-1.2,0.0,0.0,163.58025,-4.0
2024.470514571949,-4.2,-1.8,0.1,0.000873,163.58025,-6.0
2024.4706284153006,-0.7,-0.3,0.1,0.000652,163.58025,-1.0
2024.470742258652,2.1,0.9,0.7,0.028803,163.58025,3.0
2024.4708561020036,2.8,1.2,2.0,0.391915,163.58025,4.0
2024.4709699453551,3.5,1.5,1.4,0.09631,163.58025,5.0
2024.4710837887067,2.8,1.2,2.5,0.352292,163.58025,4.0
2024.4711976320582,0.7,0.3,1.0,0.047686,163.58025,1.0
2024.47131147541,-1.4,-0.6,1.2,0.087672,163.58025,-2.0
2024.4714253187615,-3.5,-1.5,2.4,0.3825,163.58025,-5.0
2024.471539162113,-3.5,-1.5,2.4,0.506014,163.58025,-5.0
2024.4716530054645,-3.5,-1.5,2.0,0.299037,163.58025,-5.0
2024.471766848816,-0.7,-0.3,2.0,0.206763,163.58025,-1.0
2024.4718806921676,2.1,0.9,3.6,0.663513,163.58025,3.0
2024.4719945355191,2.1,0.9,3.2,0.951449,163.58025,3.0
2024.4721083788706,-0.7,-0.3,3.2,13.692765,163.58025,-1.0
2024.4722222222222,0.0,0.0,3.4,12.718773,163.58025,0.0
2024.4723360655737,1.4,0.6,4.1,27.357273,163.58025,2.0
2024.4724499089252,2.8,1.2,2.2,0.868398,163.58025,4.0
2024.4725637522768,3.5,1.5,2.6,13.508261,163.58025,5.0
2024.4726775956285,4.2,1.8,2.6,12.9987,164.51852,6.0
2024.47279143898,6.3,2.7,3.3,18.618908,164.51852,9.0
2024.4729052823316,6.3,2.7,3.5,17.005441,164.51852,9.0
2024.473019125683,2.1,0.9,2.1,6.352634,164.51852,3.0
2024.4731329690346,-0.7,-0.3,1.9,6.623566,164.51852,-1.0
2024.4732468123862,-2.1,-0.9,2.4,9.36838,164.51852,-3.0
2024.4733606557377,0.7,0.3,3.0,13.131433,164.51852,1.0
2024.4734744990892,2.8,1.2,2.1,13.918773,164.51852,4.0
2024.4735883424407,3.5,1.5,2.2,12.044156,164.51852,5.0
2024.4737021857923,4.2,1.8,2.5,0.311917,164.51852,6.0
2024.4738160291438,4.9,2.1,2.7,0.425403,164.51852,7.0
2024.4739298724955,7.0,3.0,2.0,0.150756,164.51852,10.0
2024.474043715847,7.0,3.0,1.6,2.508675,164.51852,10.0
2024.4741575591986,6.3,2.7,-0.2,0.140041,164.51852,9.0
2024.4742714025501,8.4,3.6,-0.4,0.009774,164.51852,12.0
2024.4743852459017,8.4,3.6,3.2,0.287806,164.51852,12.0
2024.4744990892532,9.1,3.9,4.0,0.411494,164.51852,13.0
2024.4746129326047,11.9,5.1,4.7,0.602236,164.51852,17.0
2024.4747267759562,12.6,5.4,3.6,0.307898,164.51852,18.0
2024.4748406193078,12.6,5.4,2.4,0.176479,164.51852,18.0
2024.4749544626593,11.9,5.1,2.4,0.170863,164.51852,17.0
2024.4750683060108,9.1,3.9,2.2,0.243715,164.51852,13.0
2024.4751821493626,7.7,3.3,-0.1,0.243343,164.51852,11.0
2024.475295992714,7.0,3.0,-1.4,0.545206,164.51852,10.0
2024.4754098360656,6.3,2.7,-1.3,0.131006,165.04938,9.0
2024.4755236794172,9.1,3.9,0.8,0.032824,165.04938,13.0
2024.4756375227687,11.9,5.1,-0.0,0.0,165.04938,17.0
2024.4757513661202,11.2,4.8,4.2,0.781845,165.04938,16.0
2024.4758652094717,9.8,4.2,6.0,1.088999,165.04938,14.0
2024.4759790528233,9.1,3.9,4.1,0.312155,165.04938,13.0
2024.4760928961748,11.2,4.8,3.9,1.056908,165.04938,16.0
2024.4762067395263,8.4,3.6,5.0,2.430604,165.04938,12.0
2024.4763205828779,3.5,1.5,-4.5,3.082477,165.04938,5.0
2024.4764344262296,-2.1,-0.9,-6.2,2.258029,165.04938,-3.0
2024.4765482695811,-4.9,-2.1,-6.2,0.713552,165.04938,-7.0
2024.4766621129327,-1.4,-0.6,-7.0,1.095576,165.04938,-2.0
2024.4767759562842,-0.7,-0.3,2.1,0.0551,165.04938,-1.0
2024.4768897996357,-3.5,-1.5,0.2,0.000488,165.04938,-5.0
2024.4770036429873,-4.9,-2.1,-5.3,0.452765,165.04938,-7.0
2024.4771174863388,-2.1,-0.9,-5.2,1.214501,165.04938,-3.0
2024.4772313296903,-1.4,-0.6,-2.5,0.752839,165.04938,-2.0
2024.4773451730418,-4.2,-1.8,-4.7,0.549117,165.04938,-6.0
2024.4774590163934,-4.9,-2.1,-4.7,1.327674,165.04938,-7.0
2024.477572859745,-7.0,-3.0,-5.3,1.238848,165.04938,-10.0
2024.4776867030967,-8.4,-3.6,-4.4,0.610487,165.04938,-12.0
2024.4778005464482,-9.1,-3.9,-1.9,0.113369,165.04938,-13.0
2024.4779143897997,-7.7,-3.3,-1.0,0.783702,165.04938,-11.0
2024.4780282331512,-7.0,-3.0,-4.4,0.808244,165.04938,-10.0
2024.4781420765028,-6.3,-2.7,-1.4,0.053705,165.01234,-9.0
2024.4782559198543,-3.5,-1.5,-3.7,0.377281,165.01234,-5.0
2024.4783697632058,-4.2,-1.8,-3.1,0.336032,165.01234,-6.0
2024.4784836065573,-4.2,-1.8,-2.5,0.20337,165.01234,-6.0
2024.4785974499089,-2.1,-0.9,-3.4,0.467816,165.01234,-3.0
2024.4787112932604,-1.4,-0.6,-2.9,0.35465,165.01234,-2.0
2024.478825136612,-0.7,-0.3,-3.2,0.399985,165.01234,-1.0
2024.4789389799635,0.7,0.3,-2.9,0.297671,165.01234,1.0
2024.4790528233152,2.1,0.9,-0.5,0.008434,165.01234,3.0
2024.4791666666667,5.6,2.4,-0.5,0.009787,165.01234,8.0
2024.4792805100183,6.3,2.7,-2.3,0.264145,165.01234,9.0
2024.4793943533698,5.6,2.4,-1.8,0.2754,165.01234,8.0
2024.4795081967213,4.2,1.8,-1.5,0.104454,165.01234,6.0
2024.4796220400729,3.5,1.5,-1.3,0.421842,165.01234,5.0
2024.4797358834244,2.8,1.2,-1.5,0.46658,165.01234,4.0
2024.479849726776,2.8,1.2,-1.0,0.284257,165.01234,4.0
2024.4799635701274,4.2,1.8,-1.5,0.222,165.01234,6.0
2024.480077413479,4.9,2.1,-0.9,0.031869,165.01234,7.0
2024.4801912568305,4.2,1.8,-5.2,0.60832,165.01234,6.0
2024.4803051001822,1.4,0.6,-5.6,0.837553,165.01234,2.0
2024.4804189435338,-1.4,-0.6,-5.5,0.903171,165.01234,-2.0
2024.4805327868853,-2.8,-1.2,-5.4,0.881937,165.01234,-4.0
2024.4806466302368,-2.1,-0.9,-5.3,0.719546,165.01234,-3.0
2024.4807604735884,-0.7,-0.3,-4.4,0.510827,165.01234,-1.0
2024.48087431694,-1.4,-0.6,-4.8,0.513911,164.76543,-2.0
2024.4809881602914,-2.1,-0.9,-1.8,0.867969,164.76543,-3.0
2024.481102003643,-5.6,-2.4,-2.6,0.846216,164.76543,-8.0
2024.4812158469945,-3.5,-1.5,-1.6,1.221295,164.76543,-5.0
2024.481329690346,-4.2,-1.8,1.3,1.495428,164.76543,-6.0
2024.4814435336975,-7.7,-3.3,0.4,1.377995,164.76543,-11.0
2024.4815573770493,-8.4,-3.6,-1.0,1.252059,164.76543,-12.0
2024.4816712204008,-6.3,-2.7,0.5,1.657271,164.76543,-9.0
2024.4817850637523,-8.4,-3.6,-5.5,1.563962,164.76543,-12.0
2024.4818989071039,-9.1,-3.9,-6.2,1.807163,164.76543,-13.0
2024.4820127504554,-9.1,-3.9,-7.1,0.991807,164.76543,-13.0
2024.482126593807,-7.0,-3.0,-8.1,1.287916,164.76543,-10.0
2024.4822404371585,-5.6,-2.4,-5.5,0.687312,164.76543,-8.0
2024.48235428051,-6.3,-2.7,-7.4,1.371696,164.76543,-9.0
2024.4824681238615,-5.6,-2.4,-4.2,2.142185,164.76543,-8.0
2024.482581967213,-7.7,-3.3,-7.6,1.408145,164.76543,-11.0
2024.4826958105646,-5.6,-2.4,-7.5,0.895476,164.76543,-8.0
2024.4828096539163,-4.2,-1.8,-7.3,0.724187,164.76543,-6.0
2024.4829234972678,-3.5,-1.5,-8.7,1.357435,164.76543,-5.0
2024.4830373406194,-2.8,-1.2,-2.6,0.090088,164.76543,-4.0
2024.483151183971,-1.4,-0.6,-5.8,0.43154,164.76543,-2.0
2024.4832650273224,-3.5,-1.5,-6.9,0.591435,164.76543,-5.0
2024.483378870674,-2.1,-0.9,-4.3,0.209982,164.76543,-3.0
2024.4834927140255,-2.8,-1.2,-9.9,1.210327,164.76543,-4.0
2024.483606557377,-1.4,-0.6,-10.4,1.321162,164.30864,-2.0
2024.4837204007285,-0.7,-0.3,-9.0,1.090608,164.30864,-1.0
2024.48383424408,0.7,0.3,-4.9,0.238976,164.30864,1.0
2024.4839480874316,4.2,1.8,-0.5,0.002312,164.30864,6.0
2024.4840619307834,4.9,2.1,4.4,0.166266,164.30864,7.0
2024.4841757741349,4.9,2.1,7.9,0.81563,164.30864,7.0
2024.4842896174864,5.6,2.4,4.5,2.02325,164.30864,8.0
2024.484403460838,0.0,0.0,1.1,1.434999,164.30864,0.0
2024.4845173041895,-0.7,-0.3,-0.7,2.74667,164.30864,-1.0
2024.484631147541,-9.1,-3.9,-2.3,2.370811,164.30864,-13.0
2024.4847449908925,-11.2,-4.8,-3.7,1.963523,164.30864,-16.0
2024.484858834244,-11.9,-5.1,-5.3,1.114967,164.30864,-17.0
2024.4849726775956,-8.4,-3.6,-4.9,0.813806,164.30864,-12.0
2024.485086520947,-8.4,-3.6,-4.7,0.721228,164.30864,-12.0
2024.4852003642986,-10.5,-4.5,-4.1,0.48199,164.30864,-15.0
2024.4853142076502,-7.7,-3.3,-4.1,1.12027,164.30864,-11.0
2024.485428051002,-4.9,-2.1,-1.5,0.083056,164.30864,-7.0
2024.4855418943534,-4.2,-1.8,-1.4,0.086223,164.30864,-6.0
2024.485655737705,-3.5,-1.5,-1.7,0.597117,164.30864,-5.0
2024.4857695810565,-4.9,-2.1,-0.6,0.839517,164.30864,-7.0
2024.485883424408,-3.5,-1.5,-0.5,0.008057,164.30864,-5.0
2024.4859972677596,-0.7,-0.3,0.1,0.000668,164.30864,-1.0
2024.486111111111,-0.7,-0.3,0.7,0.487273,164.30864,-1.0
2024.4862249544626,-2.1,-0.9,-0.6,0.775101,164.30864,-3.0
2024.4863387978141,0.0,0.0,0.1,0.306039,163.71605,0.0
2024.4864526411657,4.9,2.1,0.3,0.05055,163.71605,7.0
2024.4865664845172,2.1,0.9,-0.5,0.015736,163.71605,3.0
2024.486680327869,2.8,1.2,-2.7,0.246372,163.71605,4.0
2024.4867941712205,4.9,2.1,-6.2,1.036723,163.71605,7.0
2024.486908014572,4.2,1.8,-4.2,0.416661,163.71605,6.0
2024.4870218579235,7.0,3.0,-4.1,0.255828,163.71605,10.0
2024.487135701275,9.1,3.9,-4.0,0.249814,163.71605,13.0
2024.4872495446266,9.8,4.2,-5.1,0.375709,163.71605,14.0
2024.4873633879781,11.2,4.8,-5.7,0.630146,163.71605,16.0
2024.4874772313296,9.8,4.2,-6.7,0.485707,163.71605,14.0
2024.4875910746812,11.9,5.1,-9.5,0.963556,163.71605,17.0
2024.4877049180327,13.3,5.7,-10.0,1.876745,163.71605,19.0
2024.4878187613842,9.1,3.9,-10.8,1.871052,163.71605,13.0
2024.487932604736,10.5,4.5,-9.4,1.927328,163.71605,15.0
2024.4880464480875,14.0,6.0,-6.1,2.067702,163.71605,20.0
2024.488160291439,14.7,6.3,-6.3,2.42369,163.71605,21.0
2024.4882741347906,13.3,5.7,-5.8,2.654958,163.71605,19.0
2024.488387978142,8.4,3.6,-9.6,2.05752,163.71605,12.0
2024.4885018214936,4.9,2.1,-8.4,2.366615,163.71605,7.0
2024.4886156648452,-0.7,-0.3,-6.9,2.463971,163.71605,-1.0
2024.4887295081967,-9.8,-4.2,-4.4,2.42115,163.71605,-14.0
2024.4888433515482,-16.1,-6.9,-3.4,2.378529,163.71605,-23.0
2024.4889571948997,-19.6,-8.4,-2.6,2.358164,163.71605,-28.0
2024.4890710382513,-24.5,-10.5,-4.3,2.301268,163.1358,-35.0
2024.489184881603,-25.2,-10.8,-5.0,2.824305,163.1358,-36.0
2024.4892987249546,-28.7,-12.3,-3.4,3.154005,163.1358,-41.0
2024.489412568306,-32.2,-13.8,-5.5,3.367402,163.1358,-46.0
2024.4895264116576,-45.5,-19.5,-4.3,3.34165,163.1358,-65.0
2024.4896402550091,-57.4,-24.6,-7.3,2.569265,163.1358,-82.0
2024.4897540983607,-56.7,-24.3,-9.3,2.839145,163.1358,-81.0
2024.4898679417122,-53.9,-23.1,-6.8,3.072572,163.1358,-77.0
2024.4899817850637,-52.5,-22.5,-6.1,2.721044,163.1358,-75.0
2024.4900956284152,-42.7,-18.3,-8.5,4.651478,163.1358,-61.0
2024.4902094717668,-51.1,-21.9,-5.0,7.97637,163.1358,-73.0
2024.4903233151183,-73.5,-31.5,15.5,5.214006,163.1358,-105.0
2024.49043715847,-60.2,-25.8,-2.3,3.403008,163.1358,-86.0
2024.4905510018216,-49.0,-21.0,-3.6,0.1736,163.1358,-70.0
2024.4906648451731,-37.8,-16.2,-3.3,0.126124,163.1358,-54.0
2024.4907786885246,-36.4,-15.6,1.0,0.06625,163.1358,-52.0
2024.4908925318762,-47.6,-20.4,9.1,1.946822,163.1358,-68.0
2024.4910063752277,-41.3,-17.7,4.1,1.882983,163.1358,-59.0
2024.4911202185792,-49.7,-21.3,0.8,0.149597,163.1358,-71.0
2024.4912340619308,-49.7,-21.3,2.1,12.105391,163.1358,-71.0
2024.4913479052823,-47.6,-20.4,-1.8,1.138508,163.1358,-68.0
2024.4914617486338,-51.1,-21.9,-0.5,0.013619,163.1358,-73.0
2024.4915755919853,-47.6,-20.4,2.5,0.58875,163.1358,-68.0
2024.4916894353369,-45.5,-19.5,3.1,5.199675,163.1358,-65.0
2024.4918032786886,-43.4,-18.6,-1.8,0.040905,162.48148,-62.0
2024.4919171220401,-40.6,-17.4,-3.3,0.114308,162.48148,-58.0
2024.4920309653917,-41.3,-17.7,-0.7,0.005862,162.48148,-59.0
2024.4921448087432,-39.2,-16.8,0.8,0.007964,162.48148,-56.0
2024.4922586520947,-37.1,-15.9,2.9,3.270962,162.48148,-53.0
2024.4923724954463,-38.5,-16.5,5.2,0.912135,162.48148,-55.0
2024.4924863387978,-37.1,-15.9,5.5,27.49725,162.48148,-53.0
2024.4926001821493,-35.0,-15.0,4.9,1.891362,162.48148,-50.0
2024.4927140255008,-34.3,-14.7,5.6,1.793208,162.48148,-49.0
2024.4928278688524,-33.6,-14.4,5.7,1.157151,162.48148,-48.0
2024.492941712204,-30.1,-12.9,5.6,0.740956,162.48148,-43.0
2024.4930555555557,-27.3,-11.7,1.5,0.170706,162.48148,-39.0
2024.4931693989072,-27.3,-11.7,5.7,1.351775,162.48148,-39.0
2024.4932832422587,-28.0,-12.0,6.9,1.578663,162.48148,-40.0
2024.4933970856102,-26.6,-11.4,4.7,0.737609,162.48148,-38.0
2024.4935109289618,-23.8,-10.2,5.8,2.482023,162.48148,-34.0
2024.4936247723133,-24.5,-10.5,6.2,2.774494,162.48148,-35.0
2024.4937386156648,-26.6,-11.4,5.5,1.177801,162.48148,-38.0
2024.4938524590164,-22.4,-9.6,5.7,0.625309,162.48148,-32.0
2024.4939663023679,-16.1,-6.9,6.5,1.122542,162.48148,-23.0
2024.4940801457194,-19.6,-8.4,5.5,2.715387,162.48148,-28.0
2024.494193989071,-23.1,-9.9,5.3,0.895174,162.48148,-33.0
2024.4943078324227,-17.5,-7.5,2.8,0.104707,162.48148,-25.0
2024.4944216757742,-11.9,-5.1,0.6,0.006226,162.48148,-17.0
2024.4945355191257,-10.5,-4.5,5.2,1.052157,161.75308,-15.0
2024.4946493624773,-14.0,-6.0,4.7,1.314879,161.75308,-20.0
2024.4947632058288,-18.2,-7.8,5.5,0.569026,161.75308,-26.0
2024.4948770491803,-18.2,-7.8,5.9,0.702261,161.75308,-26.0
2024.4949908925319,-16.8,-7.2,3.8,0.536261,161.75308,-24.0
2024.4951047358834,-18.9,-8.1,5.6,0.679882,161.75308,-27.0
2024.495218579235,-18.2,-7.8,6.3,0.954376,161.75308,-26.0
2024.4953324225864,-16.8,-7.2,5.7,0.750857,161.75308,-24.0
2024.495446265938,-15.4,-6.6,3.0,0.621726,161.75308,-22.0
2024.4955601092897,-15.4,-6.6,3.9,0.801353,161.75308,-22.0
2024.4956739526413,-15.4,-6.6,5.4,0.869559,161.75308,-22.0
2024.4957877959928,-13.3,-5.7,1.6,1.801951,161.75308,-19.0
2024.4959016393443,-14.7,-6.3,0.5,1.75062,161.75308,-21.0
2024.4960154826958,-16.8,-7.2,0.3,2.280633,161.75308,-24.0
2024.4961293260474,-21.0,-9.0,0.4,2.212993,161.75308,-30.0
2024.496243169399,-25.2,-10.8,2.8,0.927745,161.75308,-36.0
2024.4963570127504,-24.5,-10.5,4.1,1.066594,161.75308,-35.0
2024.496470856102,-22.4,-9.6,5.0,1.008359,161.75308,-32.0
2024.4965846994535,-19.6,-8.4,3.4,1.506666,161.75308,-28.0
2024.496698542805,-18.9,-8.1,3.9,24.510045,161.75308,-27.0
2024.4968123861568,-19.6,-8.4,2.6,10.737128,161.75308,-28.0
2024.4969262295083,-20.3,-8.7,1.8,7.623381,161.75308,-29.0
2024.4970400728598,-18.2,-7.8,3.3,14.619308,161.75308,-26.0
2024.4971539162113,-16.8,-7.2,3.7,12.154429,161.75308,-24.0
2024.4972677595629,-15.4,-6.6,3.9,18.055801,161.28395,-22.0
2024.4973816029144,-14.7,-6.3,2.7,8.206086,161.28395,-21.0
2024.497495446266,-16.1,-6.9,1.9,19.601758,161.28395,-23.0
2024.4976092896175,-18.9,-8.1,2.0,16.911021,161.28395,-27.0
2024.497723132969,-19.6,-8.4,3.2,12.491173,161.28395,-28.0
2024.4978369763205,-18.9,-8.1,2.9,17.212218,161.28395,-27.0
2024.497950819672,-15.4,-6.6,1.4,13.600965,161.28395,-22.0
2024.4980646630236,-12.6,-5.4,0.6,9.907336,161.28395,-18.0
2024.4981785063753,-15.4,-6.6,0.9,11.725639,161.28395,-22.0
2024.4982923497269,-14.0,-6.0,0.7,10.199857,161.28395,-20.0
2024.4984061930784,-14.0,-6.0,-0.1,17.012992,161.28395,-20.0
2024.49852003643,-16.1,-6.9,-1.8,24.326884,161.28395,-23.0
2024.4986338797814,-19.6,-8.4,1.2,17.102976,161.28395,-28.0
2024.498747723133,-20.3,-8.7,1.7,11.358887,161.28395,-29.0
2024.4988615664845,-16.8,-7.2,-0.8,16.942577,161.28395,-24.0
2024.498975409836,-14.7,-6.3,0.4,18.217723,161.28395,-21.0
2024.4990892531875,-11.9,-5.1,2.1,0.697813,161.28395,-17.0
2024.499203096539,-8.4,-3.6,1.9,0.842908,161.28395,-12.0
2024.4993169398906,-8.4,-3.6,1.6,0.43281,161.28395,-12.0
2024.4994307832424,-7.7,-3.3,2.1,0.726119,161.28395,-11.0
2024.499544626594,-7.7,-3.3,1.8,0.509153,161.28395,-11.0
2024.4996584699454,-9.8,-4.2,1.4,0.542356,161.28395,-14.0
2024.499772313297,-10.5,-4.5,1.7,0.270937,161.28395,-15.0
2024.4998861566485,-8.4,-3.6,1.6,0.186227,161.28395,-12.0
2024.5,-6.3,-2.7,2.3,0.770047,160.64197,-9.0
2024.5001138433515,-7.0,-3.0,1.8,0.883199,160.64197,-10.0
2024.500227686703,-11.9,-5.1,1.8,0.891551,160.64197,-17.0
2024.5003415300546,-13.3,-5.7,2.0,0.764715,160.64197,-19.0
2024.500455373406,-13.3,-5.7,2.0,0.673126,160.64197,-19.0
2024.5005692167576,-13.3,-5.7,1.2,0.441717,160.64197,-19.0
2024.5006830601094,-11.9,-5.1,1.2,0.3492,160.64197,-17.0
2024.500796903461,-9.8,-4.2,2.3,0.775919,160.64197,-14.0
2024.5009107468125,-8.4,-3.6,2.3,0.724399,160.64197,-12.0
2024.501024590164,-7.0,-3.0,2.3,0.630145,160.64197,-10.0
2024.5011384335155,-6.3,-2.7,2.9,0.647918,160.64197,-9.0
